show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,genre_list,duration_int,content_age,genre_count,type_encoded,rating_encoded,HC_Cluster,DBSCAN_Cluster,KMeans_cluster,HC_cluster,DBSCAN_cluster,PCA1,PCA2,TSNE1,TSNE2
s3305,Movie,Kappela,Musthafa,"Anna Ben, Roshan Mathew, Sreenath Bhasi, Sudhi Koppa, Tanvi Ram, Musthafa, James Eliya, Vijilesh",India,"June 22, 2020",2020,TV-14,112 min,"Dramas, International Movies, Romantic Movies","Falling into an over-the-phone romance with a rickshaw driver, a young woman visits his city when an encounter with a stranger derails their meeting.","['Dramas', 'International Movies', 'Romantic Movies']",112,5,3,0,6,0,-1,0,0,-1,-1.9790667574934382,-1.7311177399027393,-17.750956,32.256203
s3306,Movie,Kara Bela,Burak Aksak,"Cengiz Bozkurt, Seda Bakan, Erkan Kolçak Köstendil, Cihan Ercan, Berat Yenilmez, İştar Gökseven, Erdal Tosun, Tarık Ünlüoğlu",Turkey,"March 10, 2017",2015,TV-14,101 min,"Comedies, International Movies",The uneventful life of middle-aged Kudret turns upside down when a road trip turns into a wild race for survival with killers in hot pursuit.,"['Comedies', 'International Movies']",101,10,2,0,6,0,-1,0,0,-1,-1.8890606424709795,-0.12922889180677385,-15.678349,-12.756986
s3307,Movie,Kardec,Wagner de Assis,"Leonardo Medeiros, Sandra Corveloni, Genezio de Barros, Guilherme Piva, Leonardo Franco, Dalton Vigh, Charles Baudin, Julia Konrad",Brazil,"August 29, 2019",2019,TV-14,110 min,"Dramas, Faith & Spirituality, International Movies","In Catholic 19th-century France, professor Léon Rivail attends a séance and is moved to found spiritism, putting him in the authorities' sights.","['Dramas', 'Faith & Spirituality', 'International Movies']",110,6,3,0,6,3,-1,0,3,-1,-1.2623033849166054,-0.028823196738035278,81.060875,-13.778356
s3308,Movie,Karkar,Ali Ragab,"Mohamed Saad, Hassan Hosny, Ragaa Al-Geddawy, Yasmin Abdulaziz, Alaa Morsy",Egypt,"May 19, 2020",2007,TV-14,107 min,"Comedies, International Movies","After electrocution leaves a wealthy man brain-damaged, his money-hungry aunt and uncle try to con him by marrying him off to a fake relative.","['Comedies', 'International Movies']",107,18,2,0,6,0,-1,0,0,-1,-2.0411952652644,-0.8586804510410166,-22.42494,51.176834
s3309,Movie,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",Unknown,"Karol Modzelewski, Łukasz ""Lotek” Lodkowski",Unknown,"September 19, 2016",2016,TV-MA,65 min,Stand-Up Comedy,"Charismatic comedy pals Karol Modzelewski and Łukasz ""Lotek"" Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.",['Stand-Up Comedy'],65,9,1,0,8,1,-1,1,1,-1,0.734974738503323,6.85065748284371,-61.863842,-9.40972
s3310,Movie,Karthik Calling Karthik,Vijay Lalwani,"Farhan Akhtar, Deepika Padukone, Ram Kapoor, Vivan Bhatena, Vipin Sharma, Yatin Karyekar, Shefali Shah",India,"December 15, 2019",2010,TV-14,135 min,"Dramas, International Movies, Thrillers","Unlucky in love and bullied at work, an office drone is resigned to his dead-end life until it’s transformed by mysterious calls from … himself.","['Dramas', 'International Movies', 'Thrillers']",135,15,3,0,6,0,-1,0,0,-1,-1.4992942961730458,-1.2730449837823725,1.7697865,54.13639
s3311,Movie,Kartini: Princess of Java,Hanung Bramantyo,"Dian Sastrowardoyo, Ayushita, Acha Septriasa, Deddy Sutomo, Christine Hakim, Djenar Maesa Ayu, Denny Sumargo, Adinia Wirasti, Reza Rahadian","Indonesia, Netherlands","October 15, 2020",2017,TV-PG,118 min,"Dramas, International Movies",A woman of nobility battles patriarchal norms in order to improve educational access for women in early 1900s Indonesian society.,"['Dramas', 'International Movies']",118,8,2,0,9,0,-1,0,0,-1,-1.6658679410890922,-0.9372487956590407,10.174366,20.893326
s3312,Movie,Karzzzz,Satish Kaushik,"Himesh Reshammiya, Urmila Matondkar, Shweta Kumar, Dino Morea, Raj Babbar, Danny Denzongpa, Gulshan Grover, Rohini Hattangadi, Asrani, Smita Bansal",India,"October 22, 2017",2008,TV-14,137 min,"International Movies, Music & Musicals, Romantic Movies","When flashbacks reveal that he's the reincarnation of a man murdered by his wife, rock star Monty sets out to get revenge for the decades-old crime.","['International Movies', 'Music & Musicals', 'Romantic Movies']",137,17,3,0,6,0,-1,1,0,-1,-2.257211431425602,-0.6247233110270398,-15.020047,-41.207176
s3313,Movie,Kasanova,Oluseyi Asurf,"Wale Ojo, Ireti Doyle, Alvin Abayomi, Toyin Abraham, Ruby Akubueze, Chimezie Imo, Tomiwa Tegbe",Nigeria,"June 26, 2020",2019,TV-14,117 min,"Comedies, International Movies, Romantic Movies","After losing his wife, a single father indulges in flimsy flings until he meets his son's music teacher, who imparts a few lessons on love.","['Comedies', 'International Movies', 'Romantic Movies']",117,6,3,0,6,0,-1,0,0,-1,-2.2967817786534117,-1.4154593034599046,-28.119097,32.378857
s3314,Movie,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",Unknown,"Katarzyna Piasecka, Rafał Pacześ",Unknown,"September 19, 2016",2016,TV-MA,65 min,Stand-Up Comedy,Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.,['Stand-Up Comedy'],65,9,1,0,8,1,-1,1,1,-1,0.43554692396127287,6.850554406053046,-68.319305,-18.188517
s3315,Movie,Kate & Leopold,James Mangold,"Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer, Natasha Lyonne, Bradley Whitford, Paxton Whitehead, Spalding Gray, Josh Stamberg, Matthew Sussman",United States,"January 1, 2020",2001,PG-13,118 min,"Comedies, Romantic Movies",A present-day woman takes responsibility for guiding a charming time-traveling 19th-century nobleman through the 21st century.,"['Comedies', 'Romantic Movies']",118,24,2,0,4,0,-1,0,0,-1,-1.6782287165414747,0.05954963169094243,22.388819,-22.682146
s3316,Movie,Kath & Kimderella,Ted Emery,"Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins, Peter Rowsthorn, Rob Sitch, Richard E. Grant, Barry Humphries, Erin Mullally, Jessica De Gouw",Australia,"July 28, 2018",2012,TV-14,86 min,Comedies,"Chipper baby boomer Kath, diva daughter Kim and hapless pal Sharon visit Papilloma, Italy, where a royal romance and knockoff fashions await.",['Comedies'],86,13,1,0,6,0,-1,0,0,-1,-0.8026614709119175,0.2622602943939536,-17.581636,33.818382
s3317,TV Show,Kath and Kim,Unknown,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",Australia,"July 28, 2018",2007,TV-MA,6 Seasons,TV Comedies,"As Kath prepares to wed fine-meats purveyor Kel, her daughter Kim moves back home after becoming disillusioned with her two-month marriage to Brett.",['TV Comedies'],6,18,1,1,8,0,-1,0,0,-1,0.9259506005919628,-0.05101828398114966,-49.046032,34.23179
s3318,Movie,Katha,Sai Paranjape,"Farooq Shaikh, Naseeruddin Shah, Deepti Naval, Veeni Paranjape Joglekar, Mallika Sarabhai, Arun Joglekar",India,"December 31, 2019",1982,TV-PG,140 min,"Comedies, Dramas, Independent Movies","Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead.","['Comedies', 'Dramas', 'Independent Movies']",140,43,3,0,9,0,-1,0,0,-1,-2.130648072914754,-0.87938872121931,0.94219947,47.747635
s3319,Movie,Katherine Ryan: Glitter Room,Linda Mendoza,Katherine Ryan,United States,"July 1, 2019",2019,TV-MA,66 min,Stand-Up Comedy,"Fresh from a tour, comedian Katherine Ryan shares shrewd observations about school bullies, revenge bodies and raising a very fancy child.",['Stand-Up Comedy'],66,6,1,0,8,0,-1,1,0,-1,0.33062494527124703,6.271744894096651,-84.41011,-4.3967295
s3320,Movie,Katherine Ryan: In Trouble,Colin Dench,Katherine Ryan,United Kingdom,"February 14, 2017",2017,TV-MA,64 min,Stand-Up Comedy,"Stand-up comic Katherine Ryan reminisces about unusual relationships, life in the hometown she hates and the time she enraged an entire nation.",['Stand-Up Comedy'],64,8,1,0,8,1,-1,1,1,-1,0.890780693394574,8.475519432782184,-69.90941,0.61899763
s3321,Movie,Kathleen Madigan: Bothering Jesus,Lorene Machado,Kathleen Madigan,United States,"November 10, 2016",2016,TV-MA,71 min,Stand-Up Comedy,"The Irish American comic riffs on everything from growing up in Missouri, signing up her parents to be Uber drivers and anything to do with bacon.",['Stand-Up Comedy'],71,9,1,0,8,1,-1,1,1,-1,0.4328999718306991,6.602250915891598,-68.05927,3.637776
s3322,Movie,Katt Williams: American Hustle (The Movie),Brit McAdams,"Katt Williams, Da Brat, Snoop Dogg, Tamala Jones, Jeremy Piven, Ludacris, Melanie Comarcho, Red Grant, Alphonso Mcauley, Damaine Radcliff, Taran Killam",United States,"May 17, 2018",2007,TV-MA,89 min,Stand-Up Comedy,"An aspiring actor leaves Hollywood and takes to the road to do stand-up after he's cast in a series of increasingly stereotypical ""black"" roles.",['Stand-Up Comedy'],89,18,1,0,8,0,-1,1,0,-1,0.7281319148864303,6.817848846163571,-69.66778,-4.731692
s3323,Movie,Katt Williams: Great America,Unknown,Katt Williams,United States,"January 16, 2018",2018,TV-MA,60 min,Stand-Up Comedy,"The King of underground comedy delivers unflinching riffs on the American political climate, racial tensions, sex and his disdain for roast beef.",['Stand-Up Comedy'],60,7,1,0,8,0,-1,1,0,-1,0.6732077050506958,6.68584090792034,-75.39023,4.0047274
s3324,Movie,Katt Williams: Kattpacalypse,Marcus Raboy,Katt Williams,United States,"July 3, 2018",2012,TV-MA,61 min,Stand-Up Comedy,"Urban comic Katt Williams ushers in Kattpacalypse, exploding with more energy than an atomic bomb and riffing on everything from Doomsday to Obama.",['Stand-Up Comedy'],61,13,1,0,8,1,-1,1,1,-1,0.678966377410374,7.407604378616526,-66.76424,2.760687
s3325,Movie,Katt Williams: Live,Alphonso J. Wesson,Katt Williams,United States,"July 19, 2018",2006,NR,85 min,Stand-Up Comedy,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer.",['Stand-Up Comedy'],85,19,1,0,2,0,-1,1,0,-1,0.38939242199230134,7.389169433160723,-76.51057,1.7213792
s3326,Movie,Katt Williams: The Pimp Chronicles: Pt. 1,Gary Binkow,"Katt Williams, Anthony Anderson",United States,"November 1, 2018",2006,TV-MA,45 min,Stand-Up Comedy,"In this 2006 show, comic Katt Williams uses his edgy style and personal experiences to paint a sassy, hilarious portrait of life in black America.",['Stand-Up Comedy'],45,19,1,0,8,1,-1,1,1,-1,0.7336751975384886,6.800583701768171,-67.048454,0.7409408
s3327,Movie,Katti Batti,Nikhil Advani,"Imran Khan, Kangana Ranaut, Abhishek Saha, Mithila Palkar, Vivan Bhatena, Suhaas Ahuja, Nicole Faria, Adaar Malik",India,"November 1, 2018",2015,TV-14,132 min,"Comedies, Dramas, International Movies","After falling in love during college, architect Maddy and free spirit Payal have five wonderful years together, until a mystery suddenly divides them.","['Comedies', 'Dramas', 'International Movies']",132,10,3,0,6,0,-1,0,0,-1,-1.8507410402381308,-1.360414127435908,-16.384167,19.82246
s3328,Movie,Kavin Jay: Everybody Calm Down!,Michael McKay,Kavin Jay,Unknown,"February 2, 2018",2018,TV-MA,53 min,Stand-Up Comedy,"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",['Stand-Up Comedy'],53,7,1,0,8,1,-1,1,1,-1,0.8905591880985185,8.811690780548071,-78.96707,-6.9902425
s3329,Movie,Kaviyude Osyath,Vineeth Anil,"Prakash Bare, Arun Kumar, Kulappulli Leela, Sangeetha Mohan, Kochu Preman",India,"July 1, 2018",2017,TV-14,116 min,"Dramas, International Movies","When a late poet leaves behind his property to a young man, the man's brother suspects the poet may have been more than just a family friend.","['Dramas', 'International Movies']",116,8,2,0,6,0,-1,0,0,-1,-2.548726113503613,-1.3318145990652643,-1.0120097,12.899658
s3330,Movie,Kay Dyache Bola,Chandrakant Kulkarni,"Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav",India,"January 1, 2018",2005,TV-14,133 min,"Comedies, Dramas, International Movies","Wrongfully accused of murder, two students' last hope lies with their defense attorney, an inexperienced bumbler who's never even tried a case.","['Comedies', 'Dramas', 'International Movies']",133,20,3,0,6,0,-1,0,0,-1,-1.5810122688881754,-1.3641675375647075,23.335052,67.019455
s3331,TV Show,Kazoops!,Unknown,"Reece Pockney, Scott Langley, Alex Babic, Gemma Harvey, Jessica Hann, Emma Tate",Australia,"May 5, 2017",2017,TV-Y,3 Seasons,Kids' TV,Music meets imagination in this inventive animated series about thinking outside the box and having fun.,"[""Kids' TV""]",3,8,1,1,10,0,-1,0,0,-1,3.4575597235313382,1.2685724476366855,-46.66338,45.007828
s3332,Movie,KD (A) Karuppudurai,Madhumita,"Mu Ramaswamy, Naga Vishal, Yog Japee, Ganesan Kaliamoorthy, Guna Babu",India,"January 21, 2020",2019,TV-14,116 min,"Comedies, Dramas, Independent Movies","As his children plot his death to claim their inheritance, an aging patriarch leaves home, befriending a spunky boy who adds direction to his life.","['Comedies', 'Dramas', 'Independent Movies']",116,6,3,0,6,0,-1,0,0,-1,-1.9191198669856058,-0.7266471724534057,-45.936874,16.337
s3333,Movie,Keith Richards: Under the Influence,Morgan Neville,Keith Richards,United States,"September 18, 2015",2015,TV-14,82 min,"Documentaries, Music & Musicals","In a documentary with unparalleled access, discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today.","['Documentaries', 'Music & Musicals']",82,10,2,0,6,0,-1,1,0,-1,-0.5961863931747851,1.515807758742345,-22.731041,-40.52247
s3334,TV Show,Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,Lynn Novick,Not Available,United States,"March 15, 2020",2019,TV-MA,1 Season,Docuseries,"This docuseries follows several incarcerated people as they pursue a college degree through the Bard Prison Initiative, a rigorous education program.",['Docuseries'],1,6,1,1,8,0,-1,0,0,-1,2.410406010664995,0.6014069450546613,43.127865,22.353535
s3335,TV Show,Ken Burns: The Civil War,Ken Burns,"Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David McCullough, Arthur Miller, Christopher Murney, Charles McDowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel",United States,"February 22, 2017",1990,TV-14,1 Season,Docuseries,"Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president.",['Docuseries'],1,35,1,1,6,0,-1,0,0,-1,1.7889769910161797,1.209133923703835,40.539047,16.97624
s3336,TV Show,Ken Burns: The Roosevelts: An Intimate History,Ken Burns,Not Available,United States,"February 22, 2017",2014,TV-PG,1 Season,Docuseries,"Award-winning documentarian Burns profiles three members of one of America's premier political families: Theodore, Franklin and Eleanor Roosevelt.",['Docuseries'],1,11,1,1,9,0,-1,0,0,-1,2.2097710021348695,0.9260778051832853,-26.487738,62.248207
s3337,TV Show,Ken Burns: The West,Unknown,Peter Coyote,United States,"March 14, 2017",1996,TV-PG,1 Season,Docuseries,Historian Ken Burns and his team bring to life the challenges Americans faced in the 19th century as they embarked on westward expansion.,['Docuseries'],1,29,1,1,9,0,-1,0,0,-1,2.0084966441763092,0.8122992356455688,42.3026,-10.944113
s3338,Movie,"Ken Jeong: You Complete Me, Ho",Jon M. Chu,Ken Jeong,United States,"February 14, 2019",2019,TV-MA,62 min,Stand-Up Comedy,"In his first-ever stand-up special, Ken Jeong pays tribute to his wife and shares stories about Hollywood and how ""The Hangover"" saved his life.",['Stand-Up Comedy'],62,6,1,0,8,1,-1,1,1,-1,0.7957062709786941,8.218088238076351,-71.997475,-7.4237247
s3339,TV Show,KENGAN ASHURA,Unknown,"Tatsuhisa Suzuki, Cho, Jouji Nakata, Yumi Uchiyama, Hayato Kaneko, Tetsu Inada, Yasuyuki Kase, Junya Enoki, Daisuke Namikawa, Ryuzo Hasuike","United States, Japan","October 31, 2019",2019,TV-MA,2 Seasons,"Anime Series, International TV Shows","Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight – and win.","['Anime Series', 'International TV Shows']",2,6,2,1,8,0,-1,2,0,-1,3.15017314957739,-1.0570467581920011,9.2125845,67.42347
s3340,Movie,Kenny Sebastian: The Most Interesting Person in the Room,Angshuman Ghosh,Kenny Sebastian,India,"May 29, 2020",2020,TV-MA,68 min,Stand-Up Comedy,"Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.",['Stand-Up Comedy'],68,5,1,0,8,1,-1,1,1,-1,0.6163690622046596,7.781119358859631,-73.05102,-5.0756974
s3341,TV Show,Kevin Hart: Don’t F**k This Up,Unknown,Not Available,United States,"December 27, 2019",2019,TV-MA,1 Season,Docuseries,"Amid turmoil in his career and marriage, comedian and film star Kevin Hart opens up about his personal breakthroughs as he navigates crises and fame.",['Docuseries'],1,6,1,1,8,0,-1,0,0,-1,2.1076422033102427,2.5935240442845204,42.16246,22.500122
s3342,Movie,Kevin Hart: I'm a Grown Little Man,Shannon Hartman,Kevin Hart,United States,"January 30, 2020",2009,TV-MA,62 min,Stand-Up Comedy,"Stand-up comedy star Kevin Hart delivers his unique perspective on work, race, family and friends with this laugh-riot comedy show.",['Stand-Up Comedy'],62,16,1,0,8,1,-1,1,1,-1,0.7428593242549558,7.659715036509109,-63.347115,-9.00685
s3343,Movie,Kevin Hart: Irresponsible,Leslie Small,Kevin Hart,United States,"April 2, 2019",2019,TV-MA,60 min,Stand-Up Comedy,"As a father of three on his second marriage, Kevin Hart proves that being him is indeed a tall order in a fresh special inspired by his own mistakes.",['Stand-Up Comedy'],60,6,1,0,8,0,-1,1,0,-1,0.14692104972502457,6.30440000873345,-64.155266,-4.671751
s3344,Movie,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",Kevin Hart,United States,"October 1, 2018",2011,R,89 min,Stand-Up Comedy,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour.",['Stand-Up Comedy'],89,14,1,0,5,0,-1,1,0,-1,0.4801555541209313,7.8964592399250435,-80.811714,-1.1970274
